20851,2020-06-28 17:11:47,36485887555770,"fraud_Welch, Rath and Koepp",entertainment,66.1,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,24ba217b8bb1cc8321bbeb7a612ca82c,1372439507,39.841937,-83.258903,0
20852,2020-06-28 17:11:49,3597337756918966,fraud_Gaylord-Powlowski,home,185.54,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,d0dda3d53dc1a00d68affeb8a0c7c846,1372439509,38.933694,-77.326654,0
20853,2020-06-28 17:12:42,5359543825610251,fraud_Erdman-Schaden,personal_care,2.09,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,c9242e6fb43d47befbf67014a200af41,1372439562,45.298755,-110.424034,0
20854,2020-06-28 17:12:52,3528231451607350,fraud_Stark-Batz,entertainment,68.75,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224000000000004,-74.9942,526,Exercise physiologist,1940-09-06,c4d672c987ec72922cad5c8c456b2142,1372439572,38.435746,-75.009303,0
20855,2020-06-28 17:14:55,4512828414983801773,fraud_Kuhn Group,food_dining,4.24,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,9744c6f497f72f2d999c7e68b9186ba9,1372439695,39.828926,-79.144234,0
20856,2020-06-28 17:15:28,3589289942931264,fraud_Goyette-Gerhold,kids_pets,57.76,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,8b7d79ac12382031acc78f7393d33ba0,1372439728,43.899097,-97.12222299999999,0
20857,2020-06-28 17:15:36,581293083266,fraud_Bode-Rempel,kids_pets,40.61,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,3faab3d86fa0aeb19d80a33332ea1b2e,1372439736,36.691628,-98.08168,0
20858,2020-06-28 17:15:37,30442439074871,fraud_Connelly-Carter,home,73.86,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,af07642a025b726c7d97892a47ac0dfe,1372439737,41.889538,-75.556987,0
20859,2020-06-28 17:15:53,3567879740649740,fraud_Bode-Schuster,kids_pets,205.46,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,dc7bce7b7c73862d01c04436e886afa1,1372439753,43.480891,-76.732095,0
20860,2020-06-28 17:16:07,30551643947183,fraud_Ruecker-Mayert,kids_pets,129.17,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,54ae557cc588694615d8a6ef5ef72887,1372439767,35.851145,-81.414325,0
20861,2020-06-28 17:16:47,3525590521269779,fraud_Stamm-Rodriguez,misc_pos,9.84,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,3f5c2eba834ad3d05f2ba09a2ea73bf4,1372439807,36.66019,-79.328828,0
20862,2020-06-28 17:16:50,4426075337087318654,fraud_Sawayn PLC,shopping_pos,9.12,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,66616,39.0645,-95.6413,163415,Clinical cytogeneticist,1975-06-25,ef3568798ddf41bdd6bb26eaefa51972,1372439810,39.308996,-96.181665,0
20863,2020-06-28 17:16:58,213141712584544,"fraud_Roberts, Daniel and Macejkovic",kids_pets,22.54,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,f77af1f481c88f04f1151a318e8862a0,1372439818,31.170328,-90.371186,0
20864,2020-06-28 17:17:23,502049568400,fraud_Labadie LLC,personal_care,67.23,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,1962-02-13,4712244fe32c9aa97a3b94af26eb1ebe,1372439843,41.436609999999995,-73.210371,0
20865,2020-06-28 17:17:29,3598634130286287,fraud_Mohr Inc,shopping_pos,7.7,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,55fe7541d117bc5fef08aead0a27c6b6,1372439849,41.255705999999996,-96.85239,0
20866,2020-06-28 17:18:08,30131826429364,"fraud_Hermiston, Pacocha and Smith",health_fitness,4.37,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,487a90cb81e29a583de6967acdaa76a7,1372439888,36.696129,-84.263937,0
20867,2020-06-28 17:18:39,3575540972310993,"fraud_Metz, Russel and Metz",kids_pets,86.49,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,bb72e36654f9e0946643a3a83d498ac6,1372439919,34.540946999999996,-88.797752,0
20868,2020-06-28 17:19:09,4452366298769043,fraud_Smith-Stokes,misc_pos,4.66,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.70100000000001,1563,Financial adviser,1978-03-04,285dc9d896776e79ed7630bace859166,1372439949,31.726406,-97.413792,0
20869,2020-06-28 17:19:19,5104807169438134,fraud_Shields-Wunsch,health_fitness,15.78,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,40.8295,-72.6473,3255,Financial trader,1978-07-08,5639fe8fde94d4f6ec4ebfe5584193ee,1372439959,41.480381,-72.426947,0
20870,2020-06-28 17:19:55,38295635583927,"fraud_Schaefer, Fay and Hilll",entertainment,29.11,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,f1e07c73e4297fcde1ad7045feefe7af,1372439995,33.883192,-100.086359,0
20871,2020-06-28 17:20:07,3556613125071656,fraud_Champlin and Sons,home,11.3,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,a59d1d2bb7da6fe063ceb753ce0b39b1,1372440007,29.436646999999997,-95.00121899999999,0
20872,2020-06-28 17:20:43,4862293128558,fraud_Kutch-Wilderman,home,195.83,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,b09558dde9f1ebd62741f7a43e6585b6,1372440043,40.879184,-77.350248,0
20873,2020-06-28 17:20:43,5596347693144598,fraud_Terry Ltd,home,17.63,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,d5dc4ceaac771471e280568b5c4e7ad0,1372440043,30.787832,-90.258673,0
20874,2020-06-28 17:21:09,4873783502705038,fraud_Gottlieb Group,kids_pets,15.69,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,d3a395b50eaa1ce5f54c8a991911b0a6,1372440069,47.56179,-122.553531,0
20875,2020-06-28 17:21:47,3533742182628021,fraud_Cartwright-Harris,grocery_pos,104.07,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,b0d18dd75fbd03203272bf2eae42455b,1372440107,32.193791,-80.659501,0
20876,2020-06-28 17:21:52,370877495212014,fraud_Kilback Group,food_dining,18.73,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,5514405f764dd26de79de5c415968980,1372440112,36.748635,-81.658754,0
20877,2020-06-28 17:21:59,4045036286570100739,fraud_Fahey Inc,kids_pets,78.25,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,cf9996a2d630f311145c769d135e16ee,1372440119,39.281729,-75.486858,0
20878,2020-06-28 17:22:11,4992346398065154184,"fraud_Crist, Jakubowski and Littel",home,69.81,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,c3c80faa966fb43e4eb042b2b97a1a98,1372440131,41.196366,-88.48385,0
20879,2020-06-28 17:23:44,375248307838179,fraud_Ruecker-Mayert,kids_pets,61.6,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,43f8aed4ea61b006899e4092d90904e7,1372440224,38.171867,-79.838383,0
20880,2020-06-28 17:24:22,30270432095985,fraud_Renner Ltd,home,2.65,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,524a84bdb37fa73513c7dfb7f41bafb5,1372440262,41.506125,-92.017972,0
20881,2020-06-28 17:24:52,4450831335606294,fraud_Cartwright PLC,kids_pets,26.75,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,99d755448841bc39188461eb6a51f1fa,1372440292,35.487587,-96.185928,0
20882,2020-06-28 17:27:50,676298633337,fraud_Mohr-Bayer,shopping_net,12.77,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,315f647bf9b0ef9a8441e37d7c445338,1372440470,38.493782,-80.037894,0
20883,2020-06-28 17:27:51,4469777115158234880,fraud_Ratke and Sons,health_fitness,40.5,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,1ef1589f103fd9bfd25d7fc8bb0f1eaf,1372440471,43.11736,-71.744414,0
20884,2020-06-28 17:28:45,503848303379,"fraud_Pouros, Walker and Spencer",kids_pets,15.25,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,9f20ab7ace9218b60ee19a4ad8bbb80b,1372440525,26.825872999999998,-82.028088,0
20885,2020-06-28 17:29:00,180067784565096,fraud_Bauch-Blanda,entertainment,96.2,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,f87f84fdef3270f3c44ab63cb5918c14,1372440540,43.808054999999996,-88.86451,0
20886,2020-06-28 17:29:54,4099707841315751,"fraud_Baumbach, Feeney and Morar",shopping_net,175.1,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,f2b336976bca1b075cca9d43adeca7ce,1372440594,37.767462,-77.772961,0
20887,2020-06-28 17:30:10,2720433095629877,fraud_Beier LLC,entertainment,45.54,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,d9a1f2e1f8f766fa336a070aab529aa7,1372440610,44.183761,-69.790221,0
20888,2020-06-28 17:30:30,344709867813900,"fraud_Berge, Kautzer and Harris",personal_care,5.6,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,dd023375954f545faa8ce2b89240b6c1,1372440630,26.779969,-82.420562,0
20889,2020-06-28 17:30:51,374238209524200,fraud_Bins-Tillman,entertainment,38.94,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,3251049d043b721167554829364a7448,1372440651,44.802481,-120.35051599999998,0
20890,2020-06-28 17:31:09,676281772837,fraud_Connelly-Carter,home,92.84,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,81b3d324a0a3d79d2238de870f685dba,1372440669,30.538775,-85.020219,0
20891,2020-06-28 17:32:03,213173753804333,fraud_Tillman LLC,travel,4.7,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,6072c5924cb18b8719f81178c59a432b,1372440723,40.809895000000004,-87.334743,0
20892,2020-06-28 17:33:12,501802953619,fraud_Upton PLC,entertainment,64.48,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,5d8fe4a8eb081edffbe5ef0d0d89cd7e,1372440792,41.334917,-122.20879,0
20893,2020-06-28 17:33:17,3529597810116815,fraud_Mohr Inc,shopping_pos,312.64,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,8f09191d0fce226b334a4f14a2849d9a,1372440797,40.923235,-78.793262,0
20894,2020-06-28 17:33:30,3501942333500073,fraud_Bins-Tillman,entertainment,21.49,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,cb53a044e387012a32378a253fedf248,1372440810,33.483343,-111.591577,0
20895,2020-06-28 17:34:13,213156747557083,"fraud_Langosh, Wintheiser and Hyatt",food_dining,99.21,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,f4e64c489c4a3875da121e5fc05e8157,1372440853,34.951926,-118.906585,0
20896,2020-06-28 17:34:22,2305336922781618,fraud_Spencer PLC,entertainment,205.29,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,c6504efdc1951617e341d2b48c0ad769,1372440862,41.352051,-92.241209,0
20897,2020-06-28 17:35:30,6538441737335434,fraud_Corwin-Romaguera,travel,5.66,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,accc744535651df18da93cba286ddbac,1372440930,42.08234,-79.5865,0
20898,2020-06-28 17:35:52,3512365128314616,fraud_Reichel LLC,personal_care,13.55,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,60a45e94cd2608dd466eb6167aac9696,1372440952,38.645481,-90.36030699999999,0
20899,2020-06-28 17:35:54,4698163635895795,fraud_Watsica LLC,personal_care,15.03,Sharon,Powell,F,101 Carla Loop,Wendel,CA,96136,40.3406,-120.2824,104,"Teacher, adult education",1989-08-16,b84b2f126ce0560e2abc4f707cb8c052,1372440954,41.083441,-120.735717,0
20900,2020-06-28 17:36:21,4797297220948468262,fraud_Kuphal-Toy,food_dining,1.33,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,6a199a0222170f6e83c19dcbfa9a61e5,1372440981,37.940829,-86.288622,0
20901,2020-06-28 17:36:23,2712209726293386,"fraud_Becker, Harris and Harvey",personal_care,91.81,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,a2fece79f881054563613c9642ad9ba6,1372440983,29.654001,-90.60171,0
20902,2020-06-28 17:36:26,38199021865320,"fraud_O'Connell, Botsford and Hand",home,98.05,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,c9e47867acb8d6486b27ed5a66a5e3eb,1372440986,42.359076,-71.67824,0
20903,2020-06-28 17:36:33,180069253480336,"fraud_Metz, Russel and Metz",kids_pets,96.68,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,672237fbfafdb82c7200b6c25d60daa7,1372440993,40.819068,-79.097048,0
20904,2020-06-28 17:36:40,4642255475285942,fraud_Gottlieb Group,kids_pets,7.61,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,8976683002b3c9adc994349fd2a01b65,1372441000,38.661042,-110.379469,0
20905,2020-06-28 17:36:50,3598304579370089,fraud_Gulgowski LLC,home,59.62,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,87b504bb0c11384b5e7c9f12d3028117,1372441010,38.568469,-97.372938,0
20906,2020-06-28 17:36:58,3562679455732797,fraud_Marvin-Lind,personal_care,38.55,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,bec94cf9eb57336a173e78c8b1c22566,1372441018,39.963284,-75.429063,0
20907,2020-06-28 17:37:13,213178765398315,fraud_Schmeler-Howe,personal_care,8.03,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,26dc4bb5505903abf04cb62e0bd4a093,1372441033,42.31013,-108.770427,0
20908,2020-06-28 17:37:28,213175487106448,"fraud_Ledner, Hartmann and Feest",health_fitness,6.42,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,1e4f4a564cb1b862f746824f21904266,1372441048,32.417446999999996,-100.628947,0
20909,2020-06-28 17:37:51,4279161831637,fraud_Larson-Moen,entertainment,21.92,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,1987-08-16,02548a4a514059270b1a8a1b3a4c7a23,1372441071,39.324713,-78.824738,0
20910,2020-06-28 17:38:23,376445266762684,fraud_Gerlach Inc,shopping_net,3.32,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.13600000000001,1789,Insurance broker,1982-02-11,45fa67ed4b50e5ed6173e9b8a53ca640,1372441103,40.403003999999996,-101.454287,0
